"No.","Time","Source","Destination","Protocol","Length","Info"
"166","-477450038.779914","dns.google","10.11.1.3","DNS","188","Standard query response 0x1c5a A ylog.hiido.com A 14.17.112.232 A 14.17.112.234 A 14.17.112.233 A 14.17.112.235 A 14.17.112.236 A 124.232.141.2 A 124.232.141.3 A 14.17.112.237"
"167","-477450038.717204","10.11.1.3","dns.google","DNS","58","Standard query 0xce2d A aplbs.yy.com"
"168","-477450038.695617","10.11.1.3","dns.google","DNS","60","Standard query 0xa95a A dlog.hiido.com"
"169","-477450038.684558","dns.google","10.11.1.3","DNS","140","Standard query response 0xa95a A dlog.hiido.com A 116.31.112.74 A 14.152.33.168 A 14.152.33.167 A 14.152.33.169 A 14.152.33.170"
"170","-477450038.641518","10.11.1.3","dns.google","DNS","60","Standard query 0x5c2b A data.3g.yy.com"
"171","-477450038.638838","10.11.1.3","dns.google","DNS","59","Standard query 0x58c5 A res.3g.yy.com"
"172","-477450038.638830","10.11.1.3","dns.google","DNS","60","Standard query 0x7073 A admin.1931.com"
"173","-477450038.632030","10.11.1.3","dns.google","DNS","61","Standard query 0xc5c7 A 1931.duowan.com"
"174","-477450038.605239","10.11.1.3","220.170.50.135","UDP","134","62066  >  23 Len=106"
"175","-477450038.597923","10.11.1.3","220.170.50.135","TCP","64","51558  >  23 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=313173692 TSecr=0 SACK_PERM=1"
"176","-457096189.246259","10.11.1.3","dns.google","DNS","60","Standard query 0x2a4e A cook.iqiyi.com"
"177","-457096189.246239","10.11.1.3","dns.google","DNS","55","Standard query 0xb875 A msg.71.am"
"178","-457096189.245625","10.11.1.3","dns.google","DNS","62","Standard query 0xb027 A iface2.iqiyi.com"
"179","-457096189.238257","10.11.1.3","dns.google","DNS","61","Standard query 0x07c2 A iface.iqiyi.com"
"180","-457096189.235888","10.11.1.3","dns.google","DNS","68","Standard query 0xa6fd A subscription.iqiyi.com"
"181","-457096189.049478","10.11.1.3","dns.google","DNS","70","Standard query 0xdcd3 A p54-buy.itunes.apple.com"
"182","-457096189.047503","dns.google","10.11.1.3","DNS","135","Standard query response 0xdcd3 A p54-buy.itunes.apple.com CNAME p54-buy.itunes-apple.com.akadns.net A 17.42.252.8"
"183","-457096188.992011","dns.google","10.11.1.3","DNS","103","Standard query response 0xb027 A iface2.iqiyi.com CNAME iface2.dns.iqiyi.com A 38.83.107.76"
"184","-457096188.983329","dns.google","10.11.1.3","DNS","142","Standard query response 0xb875 A msg.71.am CNAME msg.iqiyi.com CNAME msg.video.dns.iqiyi.com A 36.110.220.15 A 106.38.219.49"
"185","-457096188.970344","dns.google","10.11.1.3","DNS","115","Standard query response 0xa6fd A subscription.iqiyi.com CNAME subscription.dns.iqiyi.com A 123.125.111.85"
"186","-457096188.958183","10.11.1.3","p54-buy.itunes-apple.com.akadns.net","TCP","64","54727  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=317858925 TSecr=0 SACK_PERM=1"
"187","-457096188.958070","p54-buy.itunes-apple.com.akadns.net","10.11.1.3","TCP","60","443  >  54727 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2573165121 TSecr=317858925 WS=128"
"188","-457096188.916222","dns.google","10.11.1.3","DNS","76","Standard query response 0x2a4e A cook.iqiyi.com A 101.227.200.21"
"189","-457096188.899608","dns.google","10.11.1.3","DNS","101","Standard query response 0x07c2 A iface.iqiyi.com CNAME iface.dns.iqiyi.com A 38.83.107.77"
"190","-457096188.883749","10.11.1.3","iface2.dns.iqiyi.com","TCP","64","54728  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=317858998 TSecr=0 SACK_PERM=1"
"191","-457096188.883657","iface2.dns.iqiyi.com","10.11.1.3","TCP","60","443  >  54728 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2573165140 TSecr=317858998 WS=128"
"192","-457096188.881107","10.11.1.3","iface2.dns.iqiyi.com","TCP","64","54729  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=317859000 TSecr=0 SACK_PERM=1"
"193","-457096188.881016","iface2.dns.iqiyi.com","10.11.1.3","TCP","60","80  >  54729 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2573165141 TSecr=317859000 WS=128"
"194","-457096188.878853","10.11.1.3","p54-buy.itunes-apple.com.akadns.net","TCP","52","54727  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=317859003 TSecr=2573165121"
"195","-457096188.864675","10.11.1.3","p54-buy.itunes-apple.com.akadns.net","TLSv1","569","Client Hello"
"196","-457096188.864591","p54-buy.itunes-apple.com.akadns.net","10.11.1.3","TCP","52","443  >  54727 [ACK] Seq=1 Ack=518 Win=30080 Len=0 TSval=2573165145 TSecr=317859014"
"197","-457096188.862777","10.11.1.3","iface2.dns.iqiyi.com","TCP","64","54730  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=317859015 TSecr=0 SACK_PERM=1"
"198","-457096188.862711","iface2.dns.iqiyi.com","10.11.1.3","TCP","60","80  >  54730 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2573165145 TSecr=317859015 WS=128"
"199","-457096188.858267","10.11.1.3","msg.video.dns.iqiyi.com","TCP","64","54731  >  80 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=317859020 TSecr=0 SACK_PERM=1"
"200","-457096188.858173","msg.video.dns.iqiyi.com","10.11.1.3","TCP","60","80  >  54731 [SYN, ACK, ECN] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2573165146 TSecr=317859020 WS=128"
"201","71738838.817678","10.11.1.3","103.7.30.45","TCP","64","54495  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=439557796 TSecr=0 SACK_PERM=1"
"202","71738838.817748","103.7.30.45","10.11.1.3","TCP","60","80  >  54495 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2604174659 TSecr=439557796 WS=128"
"203","71738838.909643","dns.google","10.11.1.3","DNS","200","Standard query response 0x1daf A game.ds.qq.com CNAME ds.tc.qq.com CNAME ds.tcdn.qq.com CNAME x2.tc.qq.com CNAME x2.tcdn.qq.com A 203.205.158.60 A 203.205.158.63 A 203.205.158.62 A 203.205.158.61"
"204","71738838.923339","10.11.1.3","103.7.30.45","TCP","52","54495  >  80 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=439557927 TSecr=2604174659"
"205","71738838.930250","10.11.1.3","103.7.30.45","HTTP","285","GET /iedsafe/Client/ios/2007/config2.xml HTTP/1.1 "
"206","71738838.930303","103.7.30.45","10.11.1.3","TCP","52","80  >  54495 [ACK] Seq=1 Ack=234 Win=30080 Len=0 TSval=2604174687 TSecr=439557933"
"207","71738839.000248","10.11.1.3","x2.tcdn.qq.com","TCP","64","54496  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=439558001 TSecr=0 SACK_PERM=1"
"208","71738839.000303","x2.tcdn.qq.com","10.11.1.3","TCP","60","80  >  54496 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2604174705 TSecr=439558001 WS=128"
"209","71738839.159992","10.11.1.3","x2.tcdn.qq.com","TCP","52","54496  >  80 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=439558156 TSecr=2604174705"
"210","71738839.167164","10.11.1.3","x2.tcdn.qq.com","HTTP","300","GET /Ver2.5.10_Root_IOS/GameCfg.xml HTTP/1.1 "
"211","71738839.167215","x2.tcdn.qq.com","10.11.1.3","TCP","52","80  >  54496 [ACK] Seq=1 Ack=249 Win=30080 Len=0 TSval=2604174747 TSecr=439558166"
"212","71738839.352336","103.7.30.45","10.11.1.3","HTTP","343","HTTP/1.1 302 Found "
"213","71738839.352757","103.7.30.45","10.11.1.3","TCP","52","80  >  54495 [FIN, ACK] Seq=292 Ack=234 Win=30080 Len=0 TSval=2604174793 TSecr=439557933"
"214","71738839.456985","10.11.1.3","dns.google","DNS","57","Standard query 0x7574 A msdk.qq.com"
"215","71738839.459663","10.11.1.3","103.7.30.45","TCP","52","54495  >  80 [ACK] Seq=234 Ack=293 Win=131104 Len=0 TSval=439558453 TSecr=2604174793"
"216","71738839.459671","10.11.1.3","103.7.30.45","TCP","52","54495  >  80 [FIN, ACK] Seq=234 Ack=293 Win=131104 Len=0 TSval=439558455 TSecr=2604174793"
"217","71738839.459835","103.7.30.45","10.11.1.3","TCP","52","80  >  54495 [ACK] Seq=293 Ack=235 Win=30080 Len=0 TSval=2604174820 TSecr=439558455"
"218","71738839.476854","10.11.1.3","dns.google","DNS","59","Standard query 0x8a0a A dlied1.qq.com"
"219","71738839.584621","x2.tcdn.qq.com","10.11.1.3","TCP","489","80  >  54496 [PSH, ACK] Seq=1 Ack=249 Win=30080 Len=437 TSval=2604174851 TSecr=439558166 [TCP segment of a reassembled PDU]"
"220","71738839.584676","x2.tcdn.qq.com","10.11.1.3","TCP","1280","80  >  54496 [ACK] Seq=438 Ack=249 Win=30080 Len=1228 TSval=2604174851 TSecr=439558166 [TCP segment of a reassembled PDU]"
"221","71743133.664333","10.11.1.3","x2.tcdn.qq.com","TCP","52","54496  >  80 [FIN, ACK] Seq=249 Ack=1 Win=131392 Len=0 TSval=439558671 TSecr=2604174747"
"222","71743133.664341","10.11.1.3","x2.tcdn.qq.com","TCP","40","54496  >  80 [RST] Seq=249 Win=0 Len=0"
"223","71743133.664344","10.11.1.3","x2.tcdn.qq.com","TCP","40","54496  >  80 [RST] Seq=249 Win=0 Len=0"
"224","71743133.664438","x2.tcdn.qq.com","10.11.1.3","TCP","52","80  >  54496 [ACK] Seq=1666 Ack=250 Win=30080 Len=0 TSval=2604174879 TSecr=439558671"
"225","71743133.665179","x2.tcdn.qq.com","10.11.1.3","HTTP/XML","1260","HTTP/1.1 206 Partial Content "
"226","60541858.941738","10.11.1.3","ec2-52-77-68-107.ap-southeast-1.compute.amazonaws.com","TCP","52","53942  >  443 [ACK] Seq=1 Ack=1 Win=4106 Len=0 TSval=437009489 TSecr=2603522551"
"227","60541858.941756","10.11.1.3","ec2-52-36-132-106.us-west-2.compute.amazonaws.com","TCP","52","53943  >  443 [ACK] Seq=1 Ack=1 Win=4106 Len=0 TSval=437009489 TSecr=2603522551"
"228","60541858.941760","10.11.1.3","110.79.20.101","TCP","52","53944  >  443 [ACK] Seq=1 Ack=1 Win=4106 Len=0 TSval=437009489 TSecr=2603522551"
"229","60541858.941764","10.11.1.3","ec2-52-67-51-186.sa-east-1.compute.amazonaws.com","TCP","52","53946  >  443 [ACK] Seq=1 Ack=1 Win=4106 Len=0 TSval=437009489 TSecr=2603522551"
"230","60541858.941767","10.11.1.3","ec2-52-28-65-163.eu-central-1.compute.amazonaws.com","TCP","52","53945  >  443 [ACK] Seq=1 Ack=1 Win=4106 Len=0 TSval=437009489 TSecr=2603522551"
"231","60541858.941770","10.11.1.3","106.75.136.220","TCP","52","53947  >  443 [ACK] Seq=1 Ack=1 Win=4106 Len=0 TSval=437009497 TSecr=2603522553"
"232","60541859.485951","10.11.1.3","p12-buy.itunes-apple.com.akadns.net","TCP","64","53948  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=437010028 TSecr=0 SACK_PERM=1"
"233","60541859.485968","10.11.1.3","dns.google","DNS","62","Standard query 0xf7fc A ios.bugly.qq.com"
"234","60541859.485973","10.11.1.3","dns.google","DNS","60","Standard query 0x548e A stats.jpush.cn"
"235","60541859.486058","p12-buy.itunes-apple.com.akadns.net","10.11.1.3","TCP","60","443  >  53948 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2603522714 TSecr=437010028 WS=128"
"236","60541859.637810","10.11.1.3","dns.google","DNS","70","Standard query 0x9ba3 A www.googleadservices.com"
"237","60541859.637828","10.11.1.3","dns.google","DNS","64","Standard query 0x812b A graph.facebook.com"
"238","60541859.639262","10.11.1.3","dns.google","DNS","71","Standard query 0x7abc A lilithgames.helpshift.com"
"239","60541859.642840","10.11.1.3","p12-buy.itunes-apple.com.akadns.net","TCP","52","53948  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=437010205 TSecr=2603522714"
"240","60541859.642851","10.11.1.3","p12-buy.itunes-apple.com.akadns.net","TLSv1","569","Client Hello"
"241","60541859.643127","p12-buy.itunes-apple.com.akadns.net","10.11.1.3","TCP","52","443  >  53948 [ACK] Seq=1 Ack=518 Win=30080 Len=0 TSval=2603522754 TSecr=437010207"
"242","60541859.650857","dns.google","10.11.1.3","DNS","87","Standard query response 0x7abc A lilithgames.helpshift.com A 50.18.177.248"
"243","60541859.652457","dns.google","10.11.1.3","DNS","124","Standard query response 0x9ba3 A www.googleadservices.com CNAME pagead.l.doubleclick.net A 172.217.9.194"
"244","60541859.656769","10.11.1.3","dns.google","DNS","64","Standard query 0x31d4 A app.lilithgame.com"
"245","60541859.658035","dns.google","10.11.1.3","DNS","122","Standard query response 0x812b A graph.facebook.com CNAME api.facebook.com CNAME star.c10r.facebook.com A 31.13.71.1"
"246","60541859.672296","10.11.1.3","198.11.168.49","TCP","64","53949  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=437010236 TSecr=0 SACK_PERM=1"
"247","60541859.672368","198.11.168.49","10.11.1.3","TCP","60","443  >  53949 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2603522761 TSecr=437010236 WS=128"
"248","60541859.683025","dns.google","10.11.1.3","DNS","149","Standard query response 0x31d4 A app.lilithgame.com CNAME sdk-1904006440.us-west-2.elb.amazonaws.com A 34.214.164.120 A 54.201.163.149"
"249","60541859.694219","dns.google","10.11.1.3","DNS","78","Standard query response 0xf7fc A ios.bugly.qq.com A 203.205.142.177"
"250","60541859.716694","dns.google","10.11.1.3","DNS","380","Standard query response 0x548e A stats.jpush.cn A 183.232.42.227 A 183.232.29.221 A 183.232.42.228 A 183.232.42.216 A 183.232.42.250 A 183.232.25.107 A 183.232.38.230 A 183.232.29.207 A 183.232.42.220 A 183.232.29.206 A 183.240.12.83 A 183.240.12.84 A 183.240.12.85 A 183.240.12.86 A 183.240.12.87 A 183.240.12.88 A 183.240.12.89 A 183.240.12.90 A 183.232.29.248 A 183.232.29.247"
"251","-455184929.075165","10.11.1.3","dns.google","DNS","61","Standard query 0x025d A tw.pool.ntp.org"
"252","-455184929.069863","10.11.1.3","a23-220-33-212.deploy.static.akamaitechnologies.com","TCP","52","55540  >  443 [ACK] Seq=1 Ack=1 Win=4106 Len=0 TSval=318295505 TSecr=2573276262"
"253","-455184929.065136","10.11.1.3","a23-220-33-212.deploy.static.akamaitechnologies.com","TLSv1.2","278","Client Hello"
"254","-455184929.065084","a23-220-33-212.deploy.static.akamaitechnologies.com","10.11.1.3","TCP","52","443  >  55540 [ACK] Seq=1 Ack=227 Win=235 Len=0 TSval=2573276284 TSecr=318295507"
"255","-455184929.046348","dns.google","10.11.1.3","DNS","93","Standard query response 0x025d A tw.pool.ntp.org A 61.216.153.107 A 59.126.126.125"
"256","-455184929.043525","10.11.1.3","p55-buy.itunes-apple.com.akadns.net","TCP","52","55541  >  443 [ACK] Seq=1 Ack=1 Win=4106 Len=0 TSval=318295529 TSecr=2573276268"
"257","-455184929.042602","10.11.1.3","p55-buy.itunes-apple.com.akadns.net","TLSv1.2","569","Client Hello"
"258","-455184929.041867","p55-buy.itunes-apple.com.akadns.net","10.11.1.3","TCP","52","443  >  55541 [ACK] Seq=1 Ack=518 Win=235 Len=0 TSval=2573276290 TSecr=318295531"
"259","-455184929.008480","a23-220-33-212.deploy.static.akamaitechnologies.com","10.11.1.3","TLSv1.2","1280","Server Hello"
"260","-455184929.008417","a23-220-33-212.deploy.static.akamaitechnologies.com","10.11.1.3","TCP","1280","443  >  55540 [ACK] Seq=1229 Ack=227 Win=235 Len=1228 TSval=2573276298 TSecr=318295507 [TCP segment of a reassembled PDU]"
"261","-455184929.008398","a23-220-33-212.deploy.static.akamaitechnologies.com","10.11.1.3","TCP","1280","443  >  55540 [ACK] Seq=2457 Ack=227 Win=235 Len=1228 TSval=2573276298 TSecr=318295507 [TCP segment of a reassembled PDU]"
"262","-455184929.008383","a23-220-33-212.deploy.static.akamaitechnologies.com","10.11.1.3","TLSv1.2","464","Certificate [TCP segment of a reassembled PDU]"
"263","-455184929.000218","10.11.1.3","dns.google","DNS","64","Standard query 0x933b A cgi.connect.qq.com"
"264","-455184928.995562","10.11.1.3","dns.google","DNS","59","Standard query 0x2b22 A fusion.qq.com"
"265","-455184928.951768","p55-buy.itunes-apple.com.akadns.net","10.11.1.3","TLSv1.2","1280","Server Hello"
"266","-455184928.951714","p55-buy.itunes-apple.com.akadns.net","10.11.1.3","TCP","1280","443  >  55541 [ACK] Seq=1229 Ack=518 Win=235 Len=1228 TSval=2573276312 TSecr=318295531 [TCP segment of a reassembled PDU]"
"267","-455184928.951697","p55-buy.itunes-apple.com.akadns.net","10.11.1.3","TCP","1280","443  >  55541 [ACK] Seq=2457 Ack=518 Win=235 Len=1228 TSval=2573276312 TSecr=318295531 [TCP segment of a reassembled PDU]"
"268","-455184928.951682","p55-buy.itunes-apple.com.akadns.net","10.11.1.3","TLSv1.2","464","Certificate [TCP segment of a reassembled PDU]"
"269","-455184928.949505","10.11.1.3","dns.google","DNS","61","Standard query 0xfebf A hk.pool.ntp.org"
"270","-455184928.930140","dns.google","10.11.1.3","DNS","80","Standard query response 0x01d9 A ntp.nc.gifshow.com A 47.95.65.74"
"271","-455184928.925231","10.11.1.3","a23-220-33-212.deploy.static.akamaitechnologies.com","TCP","52","55540  >  443 [ACK] Seq=227 Ack=2457 Win=4029 Len=0 TSval=318295647 TSecr=2573276298"
"272","-455184928.925225","10.11.1.3","a23-220-33-212.deploy.static.akamaitechnologies.com","TCP","52","55540  >  443 [ACK] Seq=227 Ack=4097 Win=3978 Len=0 TSval=318295647 TSecr=2573276298"
"273","-455184928.925184","a23-220-33-212.deploy.static.akamaitechnologies.com","10.11.1.3","TLSv1.2","157","Server Key Exchange, Server Hello Done"
"274","-455184928.920564","10.11.1.3","a23-220-33-212.deploy.static.akamaitechnologies.com","TCP","52","[TCP Window Update] 55540  >  443 [ACK] Seq=227 Ack=4097 Win=4096 Len=0 TSval=318295649 TSecr=2573276298"
"275","-455184928.868037","10.11.1.3","p55-buy.itunes-apple.com.akadns.net","TCP","52","55541  >  443 [ACK] Seq=518 Ack=2457 Win=4029 Len=0 TSval=318295703 TSecr=2573276312"
"276","82849919.155027","10.11.1.3","dns.google","DNS","59","Standard query 0xe6a3 A www.baidu.com"
"277","82849919.427380","10.11.1.3","dns.google","DNS","61","Standard query 0xde3b A lvyou.baidu.com"
"278","82849919.437784","10.11.1.3","dns.google","DNS","64","Standard query 0xbd31 A sapi.map.baidu.com"
"279","82849919.554801","10.11.1.3","dns.google","DNS","59","Standard query 0x577b A dxp.baidu.com"
"280","82849919.585182","dns.google","10.11.1.3","DNS","128","Standard query response 0xe6a3 A www.baidu.com CNAME www.a.shifen.com CNAME www.wshifen.com A 103.235.46.39"
"281","82849919.757141","dns.google","10.11.1.3","DNS","106","Standard query response 0xde3b A lvyou.baidu.com CNAME lvyou.n.shifen.com A 119.75.222.132"
"282","82849919.768099","10.11.1.3","www.wshifen.com","TCP","64","54804  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=442129670 TSecr=0 SACK_PERM=1"
"283","82849919.768157","www.wshifen.com","10.11.1.3","TCP","60","443  >  54804 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2604821844 TSecr=442129670 WS=128"
"284","82849919.797055","dns.google","10.11.1.3","DNS","111","Standard query response 0xbd31 A sapi.map.baidu.com CNAME api.map.n.shifen.com A 103.235.47.88"
"285","82849919.840750","10.11.1.3","dns.google","DNS","59","Standard query 0x91fa A pingma.qq.com"
"286","82849919.855163","10.11.1.3","www.wshifen.com","TCP","52","54804  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=442129809 TSecr=2604821844"
"287","82849919.860091","10.11.1.3","www.wshifen.com","TLSv1","254","Client Hello"
"288","82849919.860149","www.wshifen.com","10.11.1.3","TCP","52","443  >  54804 [ACK] Seq=1 Ack=203 Win=30080 Len=0 TSval=2604821867 TSecr=442129814"
"289","82849919.864753","10.11.1.3","lvyou.n.shifen.com","TCP","64","54805  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=442129816 TSecr=0 SACK_PERM=1"
"290","82849919.864810","lvyou.n.shifen.com","10.11.1.3","TCP","60","80  >  54805 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2604821868 TSecr=442129816 WS=128"
"291","82849919.884434","dns.google","10.11.1.3","DNS","102","Standard query response 0x577b A dxp.baidu.com CNAME dxp.e.shifen.com A 202.108.23.24"
"292","82849919.919232","10.11.1.3","api.map.n.shifen.com","TCP","64","54806  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=442129871 TSecr=0 SACK_PERM=1"
"293","82849919.919290","api.map.n.shifen.com","10.11.1.3","TCP","60","443  >  54806 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2604821882 TSecr=442129871 WS=128"
"294","82849919.922657","dns.google","10.11.1.3","DNS","75","Standard query response 0x91fa A pingma.qq.com A 203.205.128.130"
"295","82854214.098338","10.11.1.3","lvyou.n.shifen.com","TCP","52","54805  >  80 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=442129907 TSecr=2604821868"
"296","82854214.098358","10.11.1.3","dxp.e.shifen.com","TCP","64","54807  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=442129937 TSecr=0 SACK_PERM=1"
"297","82854214.098362","10.11.1.3","api.map.n.shifen.com","TCP","52","54806  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=442129956 TSecr=2604821882"
"298","82854214.098368","10.11.1.3","pingma.qq.com","TCP","64","54808  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=442129971 TSecr=0 SACK_PERM=1"
"299","82854214.098372","10.11.1.3","lvyou.n.shifen.com","TCP","64","54809  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=442130052 TSecr=0 SACK_PERM=1"
"300","82854214.098379","10.11.1.3","dns.google","DNS","60","Standard query 0xb5a9 A crab.baidu.com"
"301","44208098.422753","10.11.1.3","dns.google","DNS","62","Standard query 0x95c6 A dc.meitustat.com"
